text,font_size,is_bold,word_count,size_diff_from_prev,starts_with_numbering,y_position,is_centered,page_num,label
An Agile Tester can…,9.959999999999923,False,4,-1.1368683772161603e-13,False,0.31186868686868685,False,9,paragraph
AFM1 Collaborate in a cross-functional Agile team being familiar with principles and basic,9.95999999999998,False,13,5.684341886080802e-14,False,0.3409090909090909,True,9,paragraph
practices of Agile software development.,9.95999999999998,False,5,0.0,False,0.3560606060606061,False,9,paragraph
AFM2 Adapt existing testing experience and knowledge to Agile values and principles.,9.95999999999998,False,12,0.0,False,0.3851010101010101,True,9,paragraph
AFM3 Support the Agile team in planning test-related activities.,9.95999999999998,False,9,0.0,False,0.4166666666666667,True,9,paragraph
AFM4 Apply relevant methods and techniques for testing in an Agile project.,9.95999999999998,False,12,0.0,False,0.44823232323232326,True,9,paragraph
AFM5 Assist the Agile team in test automation activities.,9.95999999999998,False,9,0.0,False,0.4797979797979798,False,9,paragraph
"AFM6 Assist business stakeholders in defining understandable and testable user stories,",9.95999999999998,False,11,0.0,False,0.5113636363636364,True,9,paragraph
"scenarios, requirements and acceptance criteria as appropriate.",9.95999999999998,False,7,0.0,False,0.5252525252525253,True,9,paragraph
AFM7 Work and share information with other team members using effective communication,9.95999999999998,False,12,0.0,False,0.5542929292929293,True,9,paragraph
styles and channels.,9.95999999999998,False,3,0.0,False,0.5694444444444444,False,9,paragraph
"In general, a Certified Tester Foundation Level – Agile Tester is expected to have acquired the necessary",9.95999999999998,False,17,0.0,False,0.6136363636363636,True,9,paragraph
skills to working effectively within an Agile team and environment.,9.95999999999998,False,10,0.0,False,0.6275252525252525,False,9,paragraph
3.2 Content,14.04000000000002,False,2,4.080000000000041,True,0.6755050505050505,False,9,H2
Chapter 1: Agile Software Development,9.960000000000008,False,5,-4.0800000000000125,False,0.7045454545454546,False,9,paragraph
 The tester should remember the basic concept of Agile software development based on the Agile,9.960000000000008,False,16,0.0,False,0.7196969696969697,True,9,paragraph
Manifesto.,9.960000000000008,False,1,0.0,False,0.7335858585858586,False,9,paragraph
 The tester should understand the advantages of the whole-team approach and the benefits of,9.960000000000008,False,15,0.0,False,0.75,True,9,paragraph
early and frequent feedback.,9.960000000000008,False,4,0.0,False,0.7638888888888888,False,9,paragraph
 The tester should recall Agile software development approaches.,9.960000000000008,False,9,0.0,False,0.7790404040404041,False,9,paragraph
The tester should be able to write testable user stories in collaboration with developers and,9.960000000000008,False,15,0.0,False,0.7941919191919192,True,9,paragraph
,9.960000000000008,False,1,0.0,False,0.7954545454545454,False,9,paragraph
business representatives.,9.960000000000008,False,2,0.0,False,0.8093434343434344,False,9,paragraph
 The tester should understand how retrospectives can be used as a mechanism for process,9.960000000000008,False,15,0.0,False,0.8244949494949495,True,9,paragraph
improvement in Agile projects.,9.959999999999994,False,4,-1.4210854715202004e-14,False,0.8383838383838383,False,9,paragraph
 The tester should understand the use and purpose of continuous integration.,9.959999999999994,False,12,0.0,False,0.8547979797979798,True,9,paragraph
" The tester should know the differences between iteration and release planning, and how a tester",9.959999999999994,False,16,0.0,False,0.8699494949494949,True,9,paragraph
adds value in each of these activities.,9.959999999999994,False,7,0.0,False,0.8838383838383839,False,9,paragraph
"Version 2014 Page 10 of 12 May 31, 2014",9.96,False,9,7.105427357601002e-15,False,0.9090909090909091,True,9,paragraph
© International Software Testing Qualifications Board,6.0,False,6,-3.960000000000001,False,0.9318181818181818,False,9,paragraph
International,9.960000000000036,False,1,3.9600000000000364,False,0.050505050505050504,False,10,paragraph
Overview,12.0,False,1,2.0399999999999636,False,0.054292929292929296,False,10,paragraph
Software Testing,9.960000000000036,False,2,-2.0399999999999636,False,0.06439393939393939,False,10,paragraph
Foundation Level Extension – Agile Tester,9.960000000000036,False,6,0.0,False,0.07575757575757576,False,10,paragraph
Qualifications Board,9.960000000000036,False,2,0.0,False,0.07954545454545454,False,10,paragraph
"Chapter 2: Fundamental Agile Testing Principles, Practices, and Processes",9.960000000000036,False,9,0.0,False,0.1388888888888889,False,10,paragraph
 The tester should be able to describe the differences between testing activities in Agile projects,9.959999999999923,False,16,-1.1368683772161603e-13,False,0.15404040404040403,True,10,paragraph
and non-Agile projects.,9.960000000000036,False,3,1.1368683772161603e-13,False,0.1691919191919192,False,10,paragraph
 The tester should be able to describe how development and testing activities are integrated in,9.959999999999923,False,16,-1.1368683772161603e-13,False,0.18434343434343434,True,10,paragraph
Agile projects.,9.960000000000036,False,2,1.1368683772161603e-13,False,0.19823232323232323,False,10,paragraph
 The tester should be able to describe the role of independent testing in Agile projects.,9.959999999999923,False,16,-1.1368683772161603e-13,False,0.21464646464646464,True,10,paragraph
 The tester should be able to describe the tools and techniques used to communicate the status of,9.959999999999923,False,18,0.0,False,0.2297979797979798,True,10,paragraph
"testing in an Agile project, including test progress and product quality.",9.960000000000036,False,11,1.1368683772161603e-13,False,0.24368686868686867,True,10,paragraph
 The tester should be able to describe the process of evolving tests across multiple iterations and,9.959999999999923,False,17,-1.1368683772161603e-13,False,0.2588383838383838,True,10,paragraph
explain why test automation is important to manage regression risk in Agile projects.,9.960000000000036,False,13,1.1368683772161603e-13,False,0.273989898989899,True,10,paragraph
" The tester should understand the skills (people, domain, and testing) of a tester in an Agile team.",9.959999999999923,False,18,-1.1368683772161603e-13,False,0.28914141414141414,True,10,paragraph
 The tester should be able to understand the role of a tester within an Agile team.,9.959999999999923,False,17,0.0,False,0.3042929292929293,True,10,paragraph
"Chapter 3: Agile Testing Methods, Techniques, and Tools",9.960000000000036,False,8,1.1368683772161603e-13,False,0.3333333333333333,False,10,paragraph
"The tester should be able to recall the concepts of test-driven development, acceptance test-",9.960000000000036,False,14,0.0,False,0.3484848484848485,True,10,paragraph
,9.960000000000036,False,1,0.0,False,0.34974747474747475,False,10,paragraph
"driven development, and behavior-driven development.",9.95999999999998,False,5,-5.684341886080802e-14,False,0.36363636363636365,False,10,paragraph
 The tester should be able to recall the concepts of the test pyramid.,9.960000000000036,False,14,5.684341886080802e-14,False,0.3787878787878788,True,10,paragraph
 The tester should be able to summarize the testing quadrants and their relationships with testing,9.960000000000036,False,16,0.0,False,0.3939393939393939,True,10,paragraph
levels and testing types.,9.95999999999998,False,4,-5.684341886080802e-14,False,0.4090909090909091,False,10,paragraph
" For a given Agile project, the tester should be able to work as a tester in a Scrum team.",9.960000000000036,False,20,5.684341886080802e-14,False,0.42424242424242425,True,10,paragraph
 The tester should be able to assess quality risks within an Agile project.,9.960000000000036,False,14,0.0,False,0.4393939393939394,True,10,paragraph
 The tester should be able to estimate testing effort based on iteration content and quality risks.,9.960000000000036,False,17,0.0,False,0.45454545454545453,True,10,paragraph
 The tester should be able to interpret relevant information to support testing activities.,9.960000000000036,False,14,0.0,False,0.47095959595959597,True,10,paragraph
 The tester should be able to explain to business stakeholders how to define testable acceptance,9.960000000000036,False,16,0.0,False,0.4861111111111111,True,10,paragraph
criteria.,9.95999999999998,False,1,-5.684341886080802e-14,False,0.5,False,10,paragraph
" Given a user story, the tester should be able to write acceptance test-driven development test",9.960000000000036,False,16,5.684341886080802e-14,False,0.5151515151515151,True,10,paragraph
cases.,9.95999999999998,False,1,-5.684341886080802e-14,False,0.5303030303030303,False,10,paragraph
" For both functional and non-functional behavior, the tester should be able to write test cases using",9.960000000000036,False,17,5.684341886080802e-14,False,0.5454545454545454,True,10,paragraph
black box test design techniques based on given user stories.,9.95999999999998,False,10,-5.684341886080802e-14,False,0.5606060606060606,False,10,paragraph
 The tester should be able to perform exploratory testing to support the testing of an Agile project.,9.960000000000036,False,18,5.684341886080802e-14,False,0.5757575757575758,True,10,paragraph
 The tester should be able to recall different tools available to testers according to their purpose,9.960000000000036,False,17,0.0,False,0.5909090909090909,True,10,paragraph
and to activities in Agile projects.,9.95999999999998,False,6,-5.684341886080802e-14,False,0.6047979797979798,False,10,paragraph
"Version 2014 Page 11 of 12 May 31, 2014",9.96,False,9,2.1316282072803006e-14,False,0.9090909090909091,True,10,paragraph
© International Software Testing Qualifications Board,6.0,False,6,-3.960000000000001,False,0.9318181818181818,False,10,paragraph
International,9.960000000000036,False,1,3.9600000000000364,False,0.050505050505050504,False,11,paragraph
Overview,12.0,False,1,2.0399999999999636,False,0.054292929292929296,False,11,paragraph
Software Testing,9.960000000000036,False,2,-2.0399999999999636,False,0.06439393939393939,False,11,paragraph
Foundation Level Extension – Agile Tester,9.960000000000036,False,6,0.0,False,0.07575757575757576,False,11,paragraph
Qualifications Board,9.960000000000036,False,2,0.0,False,0.07954545454545454,False,11,paragraph
4. References,15.960000000000036,False,2,6.0,True,0.15782828282828282,False,11,H1
4.1 Trademarks,14.040000000000077,False,2,-1.919999999999959,True,0.21843434343434343,False,11,H2
The following registered trademarks and service marks are used in this document:,9.960000000000036,False,12,-4.080000000000041,False,0.2474747474747475,True,11,paragraph
®,6.480000000000018,False,1,-3.480000000000018,False,0.2777777777777778,False,11,paragraph
ISTQB is a registered trademark of the International Software Testing Qualifications Board,9.960000000000036,False,12,3.480000000000018,False,0.2803030303030303,True,11,paragraph
4.2 Documents and Web Sites,14.040000000000077,False,5,4.080000000000041,True,0.32702020202020204,False,11,H2
Identifier Reference,9.95999999999998,True,2,-4.080000000000098,False,0.3560606060606061,False,11,paragraph
[ISTQB-Web] Web site of the International Software Testing Qualifications Board. Refer,9.95999999999998,False,11,0.0,False,0.375,True,11,paragraph
to this website for the latest ISTQB Glossary and Syllabi. (www.istqb.org),9.95999999999998,False,11,0.0,False,0.3888888888888889,True,11,paragraph
"Version 2014 Page 12 of 12 May 31, 2014",9.960000000000008,False,9,2.842170943040401e-14,False,0.9090909090909091,True,11,paragraph
© International Software Testing Qualifications Board,6.0,False,6,-3.960000000000008,False,0.9318181818181818,False,11,paragraph
Ontario’s Libraries,15.960000000000036,False,2,15.960000000000036,False,0.09974747474747475,False,0,paragraph
Working Together,15.960000000000036,False,2,0.0,False,0.1275252525252525,False,0,paragraph
RRRRFFFFPPPP:::: RRRReeeeqqqquuuueeeesssstttt ffffoooorrrr PPPPrrrrooooppppoooossssaaaallll,32.039999999999964,False,4,16.079999999999927,False,0.21464646464646464,True,0,paragraph
To Present a Proposal for Developing,24.0,False,6,-8.039999999999964,False,0.31691919191919193,True,0,Title
the Business Plan for the Ontario,24.000000000000057,False,6,5.684341886080802e-14,False,0.3522727272727273,True,0,Title
Digital Library,24.0,False,2,-5.684341886080802e-14,False,0.38636363636363635,False,0,Title
"March 21, 2003",20.039999999999964,False,3,-3.9600000000000364,False,0.4356060606060606,True,0,paragraph
"The Ontario Digital Library will make Ontario a better place to study, work and live by ensuring that",9.959999999999994,False,18,-10.07999999999997,False,0.8813131313131313,True,0,paragraph
all Ontario citizens have access to the knowledge and learning supports needed to be life-long,9.959999999999994,False,15,0.0,False,0.898989898989899,True,0,paragraph
learners and effective contributors towards Ontario’s prosperity.,9.959999999999994,False,7,0.0,False,0.9166666666666666,False,0,paragraph
Ontario’s Digital Library,20.039999999999964,False,3,10.07999999999997,False,0.12247474747474747,False,1,H1
A Critical Component for Implementing Ontario’s Road Map to,15.960000000000036,False,9,-4.079999999999927,False,0.15404040404040403,True,1,paragraph
Prosperity Strategy,15.960000000000036,False,2,0.0,False,0.17803030303030304,False,1,paragraph
Summary,12.0,False,1,-3.9600000000000364,False,0.2537878787878788,False,1,H2
The purpose of this Request for Proposal ( RFP ) is to invite firms and/or consultants to,11.039999999999964,False,17,-0.9600000000000364,False,0.2904040404040404,True,1,paragraph
present a proposal for developing the business plan for the Ontario Digital Library (ODL).,11.039999999999964,False,14,0.0,False,0.3055555555555556,True,1,paragraph
The ODL will deliver high-quality library electronic content to all Ontario residents in order to,11.039999999999964,False,15,0.0,False,0.32196969696969696,True,1,paragraph
"assist people as they learn, work, and enhance their quality of life. The business plan to be",11.039999999999964,False,17,0.0,False,0.3383838383838384,True,1,paragraph
developed is to document and clearly communicate:,11.039999999999964,False,7,0.0,False,0.35353535353535354,False,1,paragraph
"how the ODL will be implemented, including the timeline",11.039999999999964,False,9,0.0,False,0.3851010101010101,True,1,paragraph
the financial plan for the implementation,11.039999999999964,False,6,0.0,False,0.4015151515151515,False,1,paragraph
"the financial plan for the first 2 operating years, including capital and operating costs,",11.039999999999964,False,14,0.0,False,0.4166666666666667,True,1,paragraph
"revenues, etc.",11.039999999999964,False,2,0.0,False,0.43308080808080807,False,1,paragraph
a financial forecast for the succeeding 2 operating years,11.039999999999964,False,9,0.0,False,0.4494949494949495,True,1,paragraph
the services and products to be delivered by the ODL,11.039999999999964,False,10,0.0,False,0.46464646464646464,True,1,paragraph
how the ODL will operate and be managed following the implementation,11.039999999999964,False,11,0.0,False,0.4810606060606061,True,1,paragraph
"who will be involved, and what their role/responsibility will be, for both the",11.039999999999964,False,13,0.0,False,0.49747474747474746,True,1,paragraph
implementation and operational stages,11.039999999999964,False,4,0.0,False,0.5126262626262627,False,1,paragraph
the marketing and communications plan for the ODL,11.039999999999964,False,8,0.0,False,0.5290404040404041,True,1,paragraph
This business plan must be completed and approved by the ODL Steering Committee no,11.039999999999964,False,14,0.0,False,0.5606060606060606,True,1,paragraph
"later than September 30, 2003",11.039999999999964,False,5,0.0,False,0.577020202020202,False,1,paragraph
Timeline:,11.039999999999964,False,1,0.0,False,0.6085858585858586,False,1,H3
Those firms/consultants intended to submit a proposal to this RFP must indicate their,11.039999999999964,False,13,0.0,False,0.6388888888888888,True,1,paragraph
th,6.960000000000036,True,1,-4.079999999999927,False,0.6527777777777778,False,1,paragraph
intention to do so in an e-mail to Michael Ridley (mridley@uoguelph.ca) by April 11 .,11.039999999999964,False,15,4.079999999999927,False,0.6553030303030303,True,1,paragraph
"Proposals may be e-mailed, mailed, couriered or faxed to: Larry Moore",11.039999999999992,False,11,2.842170943040401e-14,False,0.6868686868686869,True,1,paragraph
"(lmoore@accessola.com), Executive Director, The Ontario Library Association,",11.039999999999992,False,7,0.0,False,0.702020202020202,True,1,paragraph
100 Lombard,9.960000000000008,False,2,-1.079999999999984,True,0.7032828282828283,False,1,paragraph
"Proposals must be received by Noon on Monday,",11.039999999999992,False,8,1.079999999999984,False,0.7184343434343434,False,1,paragraph
"St., Suite 303, Toronto, ON M5C 1M3.",9.960000000000008,False,7,-1.079999999999984,False,0.7196969696969697,False,1,paragraph
"April 21, 2003.",11.039999999999992,True,3,1.079999999999984,False,0.7335858585858586,False,1,paragraph
Those proposals that are short-listed will be invited to discuss their proposal during the week,11.039999999999992,False,15,0.0,False,0.7651515151515151,True,1,paragraph
"of April 28, 2003 . No presentation will be expected. Firms or consultants invited to an",11.039999999999992,False,16,0.0,False,0.7815656565656566,True,1,paragraph
interview will be expected to discuss the project and their approach with the selection,11.039999999999992,False,14,0.0,False,0.7967171717171717,True,1,paragraph
committee .,11.039999999999992,False,2,0.0,False,0.8131313131313131,False,1,paragraph
"Contracts with the firm/consultant will be signed the week of May 5, 2003 with the work to",11.040000000000006,False,17,1.4210854715202004e-14,False,0.8446969696969697,True,1,paragraph
commence as soon as possible thereafter.,11.040000000000006,False,6,0.0,False,0.8598484848484849,False,1,paragraph
RFP: To Develop the Ontario Digital Library Business Plan March 2003 2222,7.560000000000002,True,12,-3.480000000000004,False,0.928030303030303,True,1,paragraph
Please note that we reserve the right not to select any of the submitted proposals and may,11.039999999999964,False,17,3.4799999999999613,False,0.09217171717171717,True,2,paragraph
seek further response to these Terms of Reference.,11.039999999999964,False,8,0.0,False,0.10858585858585859,False,2,paragraph
"If you require further information or have any questions, please contact Michael Ridley by e-",11.039999999999964,False,15,0.0,False,0.14015151515151514,True,2,paragraph
mail (mridley@uoguelph.ca) only by 3:00 p.m. on Friday April 18th . All questions and,11.039999999999964,False,14,0.0,False,0.1553030303030303,True,2,paragraph
responses will be shared with those who have indicated that they will be submitting a,11.039999999999964,False,15,0.0,False,0.1717171717171717,True,2,paragraph
"proposal. Please note, that firms/consultants who have not indicated in an e-mail to Michael",11.039999999999964,False,14,0.0,False,0.18813131313131312,True,2,paragraph
th,6.960000000000036,False,1,-4.079999999999927,False,0.20202020202020202,False,2,paragraph
Ridley by April 11 that they will be submitting a proposal will not receive any further,11.039999999999964,False,16,4.079999999999927,False,0.2032828282828283,True,2,paragraph
information or question responses.,11.039999999999964,False,4,0.0,False,0.2196969696969697,False,2,paragraph
Background,12.0,False,1,0.9600000000000364,False,0.26641414141414144,False,2,H2
"First, some background on the ODL. For the last two years the Ontario Library Association",11.039999999999964,False,15,-0.9600000000000364,False,0.30303030303030304,True,2,paragraph
"has acted as a catalyst, bringing together the stakeholders needed to create the Ontario",11.039999999999964,False,14,0.0,False,0.3194444444444444,True,2,paragraph
"Digital Library (ODL). These stakeholders include Ontario’s 5000+ public libraries, university,",11.039999999999964,False,11,0.0,False,0.33585858585858586,True,2,paragraph
"college, and school libraries, as well as Ontario government ministries.",11.039999999999964,False,10,0.0,False,0.351010101010101,True,2,paragraph
Libraries that serve very different clientele recognize that by working together they can create,11.039999999999964,False,14,0.0,False,0.38257575757575757,True,2,paragraph
"seamless access to quality electronic library services. Through the ODL, students will be",11.039999999999964,False,13,0.0,False,0.398989898989899,True,2,paragraph
"able to explore a topic at school, use the same child-safe resources after school (either at",11.039999999999964,False,16,0.0,False,0.41414141414141414,True,2,paragraph
"home or at a public library), enter college or university with a knowledge of how to use",11.039999999999964,False,17,0.0,False,0.4305555555555556,True,2,paragraph
"electronic resources that are still available and then, after graduation, continue to use these",11.039999999999964,False,14,0.0,False,0.44696969696969696,True,2,paragraph
skills and resources at work or at home.,11.039999999999964,False,8,0.0,False,0.4621212121212121,False,2,paragraph
We are moving into a period of convergence. With convergence we no longer have to license,11.039999999999964,False,16,0.0,False,0.4936868686868687,True,2,paragraph
commercial products as individual libraries or institutions. We can work together to spend our,11.039999999999964,False,14,0.0,False,0.5088383838383839,True,2,paragraph
money wisely. The provincial government has made this possible by working hard to provide,11.039999999999964,False,14,0.0,False,0.5252525252525253,True,2,paragraph
"all Ontarians with a stable, high-speed communications infrastructure. While there is still a",11.039999999999964,False,13,0.0,False,0.5416666666666666,True,2,paragraph
"great deal of work needed to improve this infrastructure, libraries are beginning to plan how",11.039999999999964,False,15,0.0,False,0.5568181818181818,True,2,paragraph
best to exploit communications technology. We can reduce barriers to access and create the,11.039999999999964,False,14,0.0,False,0.5732323232323232,True,2,paragraph
content infrastructure needed to support a knowledge society.,11.039999999999964,False,8,0.0,False,0.5896464646464646,False,2,paragraph
"The concept of an ODL is a key element in The Roadmap to Prosperity , a strategic plan to",11.039999999999964,False,19,0.0,False,0.6199494949494949,True,2,paragraph
envision and attain Ontario’s economic goal prepared by the Ontario Jobs and Investment,11.039999999999964,False,13,0.0,False,0.6363636363636364,True,2,paragraph
Board. The OJIB strategic plan recommends an electronic library to “connect students to new,11.039999999999964,False,14,0.0,False,0.6527777777777778,True,2,paragraph
"workplaces, new sources of information and applied learning opportunities”. The ODL will do",11.039999999999992,False,13,2.842170943040401e-14,False,0.6679292929292929,True,2,paragraph
"that and much more. The ODL will connect students to electronic information, and will also",11.039999999999992,False,15,0.0,False,0.6843434343434344,True,2,paragraph
leverage this investment to help connect all citizens to the electronic information they need as,11.039999999999992,False,15,0.0,False,0.7007575757575758,True,2,paragraph
"they make decisions, solve problems and enhance their quality of life.",11.039999999999992,False,11,0.0,False,0.7159090909090909,True,2,paragraph
Libraries have long been a key delivery point for public services. The ODL will allow that,11.039999999999992,False,16,0.0,False,0.7487373737373737,True,2,paragraph
"delivery point to move closer to citizens, into the smallest of libraries and even into living",11.039999999999992,False,16,0.0,False,0.7638888888888888,True,2,paragraph
rooms.,11.039999999999992,False,1,0.0,False,0.7803030303030303,False,2,paragraph
"Libraries have a long tradition of using a practical, consultative approach to solving problems,",11.039999999999992,False,14,0.0,False,0.8118686868686869,True,2,paragraph
and of learning from others. The ODL is a very practical solution to various problems.,11.040000000000006,False,15,1.4210854715202004e-14,False,0.8282828282828283,True,2,paragraph
Jurisdiction-wide digital libraries are very practical and very real. The ODL we propose is,11.040000000000006,False,14,0.0,False,0.8598484848484849,True,2,paragraph
leading edge for Ontario but several jurisdictions have forged the path with collaborative,11.040000000000006,False,13,0.0,False,0.8762626262626263,True,2,paragraph
"digital libraries. We can learn from their experiences. For example, The Alberta Library (TAL)",11.040000000000006,False,14,0.0,False,0.8914141414141414,True,2,paragraph
RFP: To Develop the Ontario Digital Library Business Plan March 2003 3333,7.560000000000002,True,12,-3.480000000000004,False,0.928030303030303,True,2,paragraph
was incorporated in 1997 as a province-wide library consortium. TAL works collaboratively,11.039999999999964,False,12,3.4799999999999613,False,0.09217171717171717,True,3,paragraph
with its members to promote universal access to materials and resources in more than 250,11.039999999999964,False,15,0.0,False,0.10858585858585859,True,3,paragraph
"public, post-secondary, special, government and regional libraries. Unlike ODL, TAL does",11.039999999999964,False,11,0.0,False,0.125,True,3,paragraph
"not include elementary or secondary schools. However, the timeline and funding we are",11.039999999999964,False,13,0.0,False,0.14015151515151514,True,3,paragraph
proposing for ODL is comparable to TAL‘s experience. TAL’s business planning took several,11.039999999999964,False,13,0.0,False,0.15656565656565657,True,3,paragraph
years. TAL’s implementation plan was supported by 8 million dollars in provincially shared,11.039999999999964,False,13,0.0,False,0.17297979797979798,True,3,paragraph
"funding, spread over three years, later revised to 15 million dollars over 4 years. Not only is",11.039999999999964,False,17,0.0,False,0.18813131313131312,True,3,paragraph
"Alberta’s population 30% of Ontario’s, TAL does not include elementary or secondary",11.039999999999964,False,12,0.0,False,0.20454545454545456,True,3,paragraph
schools as partners; it has 250 member libraries. ODL envisions universal access for all,11.039999999999964,False,14,0.0,False,0.22095959595959597,True,3,paragraph
"10,000,000 Ontarians, with more than 5000 Ontario libraries as partners. Although ODL can",11.039999999999964,False,13,0.0,True,0.2361111111111111,True,3,paragraph
"learn from TAL’s practices, the scope of planning and implementing ODL is much larger than",11.039999999999964,False,15,0.0,False,0.25252525252525254,True,3,paragraph
TAL.,11.039999999999964,False,1,0.0,False,0.2676767676767677,False,3,paragraph
The ODL will be a partnership-based organization providing seamless electronic information,11.039999999999964,False,11,0.0,False,0.3005050505050505,True,3,paragraph
services and resources to the citizens of Ontario. It will use local libraries as the entry point for,11.039999999999964,False,18,0.0,False,0.31565656565656564,True,3,paragraph
common resources The ODL will recognize the unique responsibilities and needs of public,11.039999999999964,False,13,0.0,False,0.33207070707070707,True,3,paragraph
"libraries, school libraries, college and university libraries and special libraries. The ODL",11.039999999999964,False,12,0.0,False,0.3484848484848485,True,3,paragraph
"envisions a digital network of information resources, allowing members to collaborate when",11.039999999999964,False,12,0.0,False,0.36363636363636365,True,3,paragraph
there is mutual benefit and to support the common mandates of local libraries.,11.039999999999964,False,13,0.0,False,0.380050505050505,True,3,paragraph
The principles which will define and guide the ODL are:,11.039999999999964,False,10,0.0,False,0.4116161616161616,False,3,paragraph
Equitable access for all Ontarians:,11.039999999999964,True,5,0.0,False,0.44191919191919193,False,3,H3
"We will bring consistent, high-quality electronic resources and services to 10 million",11.039999999999964,False,12,0.0,False,0.4734848484848485,True,3,paragraph
Ontario citizens,11.039999999999964,False,2,0.0,False,0.4898989898989899,False,3,paragraph
We will eliminate barriers to the access to information and create more consistent,11.039999999999964,False,13,0.0,False,0.5202020202020202,True,3,paragraph
services for library clients.,11.039999999999964,False,4,0.0,False,0.5366161616161617,False,3,paragraph
Shared decision-making and accountability:,11.039999999999964,True,4,0.0,False,0.5681818181818182,False,3,H3
We will facilitate consensus among members regarding ODL’s portfolio of electronic,11.039999999999964,False,11,0.0,False,0.5984848484848485,True,3,paragraph
licenses and services,11.039999999999964,False,3,0.0,False,0.61489898989899,False,3,paragraph
We will balance the interests and realities of small and large as well as rich and poor,11.039999999999964,False,17,0.0,False,0.6452020202020202,True,3,paragraph
communities and institutions.,11.039999999999964,False,3,0.0,False,0.6616161616161617,False,3,paragraph
Shared governance structure:,11.039999999999992,True,3,2.842170943040401e-14,False,0.6931818181818182,False,3,H3
We will share decision-making in order to enable the people we serve.,11.039999999999992,False,12,0.0,False,0.7234848484848485,True,3,paragraph
We will work based on an underlying assumption of trust and synergy.,11.039999999999992,False,12,0.0,False,0.7550505050505051,True,3,paragraph
Shared funding:,11.039999999999992,True,2,0.0,False,0.7866161616161617,False,3,H3
"We will leverage provincial, institutional, and local dollars to realize economies of scale",11.039999999999992,False,13,0.0,False,0.8169191919191919,True,3,paragraph
and put Ontario dollars to work for everyone .,11.040000000000006,False,9,1.4210854715202004e-14,False,0.8333333333333334,False,3,paragraph
We will be willing to pool talents and dollars in order to provide common services that are,11.040000000000006,False,17,0.0,False,0.86489898989899,True,3,paragraph
truly greater than those that can be maintained by individual institutions.,11.040000000000006,False,11,0.0,False,0.8800505050505051,True,3,paragraph
RFP: To Develop the Ontario Digital Library Business Plan March 2003 4444,7.560000000000002,True,12,-3.480000000000004,False,0.928030303030303,True,3,paragraph
Local points of entry:,11.039999999999964,True,4,3.4799999999999613,False,0.09217171717171717,False,4,H3
"We will provide the licenses, infrastructure, services and support that enable local",11.039999999999964,False,12,0.0,False,0.125,True,4,paragraph
"libraries to provide exceptional services to their clientele. ODL will focus on support,",11.039999999999964,False,13,0.0,False,0.14015151515151514,True,4,paragraph
"providing the underpinning, not overshadowing.",11.039999999999964,False,5,0.0,False,0.15656565656565657,False,4,paragraph
Services envisioned for the ODL’s include:,11.039999999999964,False,6,0.0,False,0.18813131313131312,False,4,paragraph
Access:,11.039999999999964,True,1,0.0,False,0.22095959595959597,False,4,H3
"to the “deep” web (i.e. Commercial, purchased electronic services)",11.039999999999964,False,9,0.0,False,0.2361111111111111,True,4,paragraph
to credible web sites and electronic resources,11.039999999999964,False,7,0.0,False,0.25252525252525254,False,4,paragraph
to digital government information,11.039999999999964,False,4,0.0,False,0.2676767676767677,False,4,paragraph
to local digital collections,11.039999999999964,False,4,0.0,False,0.2840909090909091,False,4,paragraph
Guidance and Advice:,11.039999999999964,True,3,0.0,False,0.31691919191919193,False,4,H3
to support e-learning,11.039999999999964,False,3,0.0,False,0.33207070707070707,False,4,paragraph
"to support citizens, in real-time, as they try to use electronic resources",11.039999999999964,False,12,0.0,False,0.3484848484848485,True,4,paragraph
to assist citizens as they use web-links,11.039999999999964,False,7,0.0,False,0.36363636363636365,False,4,paragraph
Training:,11.039999999999964,True,1,0.0,False,0.380050505050505,False,4,H3
for library workers,11.039999999999964,False,3,0.0,False,0.39646464646464646,False,4,paragraph
for the general public,11.039999999999964,False,4,0.0,False,0.4116161616161616,False,4,paragraph
Provincial Purchasing & Licensing:,11.039999999999964,True,4,0.0,False,0.4444444444444444,False,4,H3
of electronic content on a consortia basis for all member libraries,11.039999999999964,False,11,0.0,False,0.4595959595959596,True,4,paragraph
Technological Support:,11.039999999999964,True,2,0.0,False,0.49242424242424243,False,4,H3
of common standards for the preservation and archiving local digital content,11.039999999999964,False,11,0.0,False,0.5075757575757576,True,4,paragraph
of a common interface to ODL resources and services that can be imbedded in local,11.039999999999964,False,15,0.0,False,0.523989898989899,True,4,paragraph
library web sites,11.039999999999964,False,3,0.0,False,0.5391414141414141,False,4,paragraph
What could the ODL really mean?,11.04000000000002,False,6,5.684341886080802e-14,False,0.5946969696969697,False,4,H3
For each Ontario citizen it could mean:,11.039999999999964,True,7,-5.684341886080802e-14,False,0.625,False,4,H4
One local point of entry to access seamless electronic library services and,11.039999999999964,False,12,0.0,False,0.6414141414141414,True,4,paragraph
"resources for their personal, educational and professional needs;",11.039999999999964,False,8,0.0,False,0.6565656565656566,True,4,paragraph
"Access to credible, high-quality, user-friendly electronic services through their",11.039999999999992,False,9,2.842170943040401e-14,False,0.672979797979798,True,4,paragraph
"community, school, or academic library;",11.039999999999992,False,5,0.0,False,0.6893939393939394,True,4,paragraph
Confidence that the electronic services and sources they – and their children,11.039999999999992,False,12,0.0,False,0.7045454545454546,True,4,paragraph
